ID,Raca,Breed Size,Sexo,Idade,Spay/Neuter Status,Nivel_Atividade_Pet,Dieta_Atual,Marca_Racao,Other Pets in Household,Medicamentos,Convulsoes,Horas_Sono,Tempo_Brincadeira_Horas,Nivel_Atividade_Dono,Visitas_Anuais_Veterinario,Average Temperature (F),Synthetic,Status_Saude,peso_kg,caminhada_diaria_km,porte_animal,calorias_diarias_RER
8667,5,2,0,9.0,2,0,2,1,0,1,0,10.0,2.0,1,2.0,67.0,0,0,29.48,6.44,0,885.61
8668,0,1,0,10.0,2,3,3,6,1,1,0,10.0,1.0,3,3.0,64.0,0,0,24.49,6.44,1,770.62
8669,1,2,0,13.0,1,1,2,3,1,0,0,14.0,2.0,3,3.0,65.0,0,1,15.42,6.44,1,544.7
8670,0,1,1,5.0,1,3,3,2,1,1,0,11.0,2.0,2,3.0,58.0,0,1,21.32,3.22,1,694.53
8671,3,1,1,10.0,0,2,0,7,0,0,0,12.0,2.0,1,3.0,73.0,0,1,36.29,6.44,0,1035.0
8672,6,0,0,7.0,2,2,3,0,0,0,0,12.0,2.0,3,2.0,63.0,0,0,38.56,6.44,0,1083.18
8673,4,2,1,7.0,1,3,0,7,1,1,0,12.0,2.0,3,4.0,74.0,0,1,30.84,6.44,0,916.08
8674,1,2,1,6.0,0,0,3,5,1,1,0,10.0,0.0,0,1.0,90.0,0,0,7.71,1.61,2,323.88
8675,7,0,1,9.0,2,0,1,6,0,0,0,11.0,1.0,1,0.0,95.0,0,0,27.67,3.22,0,844.51
8676,8,0,0,6.0,1,0,2,0,1,0,0,10.0,2.0,0,1.0,56.0,0,1,17.24,1.61,1,592.24
8677,5,2,1,8.0,0,0,2,2,1,0,0,11.0,1.0,0,0.0,58.0,0,1,19.5,4.83,1,649.57
8678,2,1,1,7.0,1,0,2,0,1,0,0,10.0,2.0,3,2.0,88.0,0,1,21.32,6.44,1,694.53
8679,13,2,0,12.0,1,3,0,7,0,0,0,13.0,2.0,1,1.0,75.0,0,1,15.42,8.05,1,544.7
8680,8,3,1,10.0,0,2,2,8,1,1,0,11.0,1.0,2,2.0,82.0,0,0,32.66,4.83,0,956.34
8681,13,1,1,2.0,2,0,0,7,1,1,0,12.0,1.0,3,0.0,90.0,0,0,30.39,8.05,0,906.04
8682,9,0,0,1.0,1,2,3,2,1,1,0,10.0,2.0,3,0.0,47.0,0,1,18.6,4.83,1,626.95
8683,12,0,0,11.0,1,2,2,8,1,1,0,11.0,2.0,3,2.0,87.0,0,0,26.76,6.44,0,823.59
8684,8,0,0,2.0,1,1,0,7,1,0,0,11.0,2.0,0,1.0,74.0,0,1,24.49,6.44,1,770.62
8685,5,2,0,1.0,2,0,1,8,1,0,0,13.0,1.0,3,0.0,61.0,0,1,28.58,3.22,0,865.26
8686,14,1,1,4.0,0,0,1,7,1,0,0,12.0,3.0,0,3.0,61.0,0,1,20.41,4.83,1,672.17
8687,11,2,0,7.0,1,2,2,4,1,1,0,11.0,1.0,2,1.0,70.0,0,1,23.13,3.22,1,738.29
8688,4,2,1,2.0,1,0,3,4,1,1,0,12.0,3.0,0,2.0,41.0,0,1,22.23,0.0,1,716.64
8689,4,3,1,9.0,2,0,1,7,0,1,0,12.0,1.0,3,1.0,60.0,0,0,19.5,3.22,1,649.57
8690,11,2,1,11.0,2,3,3,0,0,0,0,9.0,2.0,3,3.0,30.0,0,1,21.77,3.22,1,705.49
8691,4,2,1,10.0,0,0,3,8,0,0,0,12.0,1.0,0,2.0,69.0,0,1,17.69,1.61,1,603.8
8692,2,1,0,3.0,1,0,1,4,0,1,0,13.0,3.0,1,0.0,85.0,0,1,32.21,8.05,0,946.44
8693,15,2,0,4.0,1,0,0,7,1,0,0,14.0,3.0,3,0.0,50.0,0,1,18.14,6.44,1,615.28
8694,0,1,1,7.0,0,0,0,7,1,1,0,11.0,3.0,0,1.0,85.0,0,1,32.21,3.22,0,946.44
8695,5,2,0,13.0,2,2,0,7,1,0,0,11.0,1.0,1,1.0,64.0,0,1,23.59,3.22,1,749.28
8696,8,0,1,7.0,2,1,0,7,1,1,0,13.0,1.0,3,2.0,84.0,0,1,17.24,4.83,1,592.24
8697,12,0,0,7.0,2,0,3,4,1,1,0,10.0,0.0,3,2.0,49.0,0,1,14.97,3.22,1,532.74
8698,3,1,0,8.0,1,0,2,7,0,1,0,12.0,3.0,2,1.0,65.0,1,0,22.68,3.22,1,727.5
8699,15,3,0,1.0,2,3,0,7,1,1,0,11.0,1.0,3,3.0,97.0,0,1,33.57,3.22,0,976.25
8700,14,3,1,1.0,1,0,3,2,0,1,0,11.0,1.0,3,1.0,65.0,0,0,14.97,4.83,1,532.74
8701,4,2,0,4.0,2,0,3,5,1,0,0,12.0,1.0,2,0.0,54.0,0,0,37.65,6.44,0,1063.95
8702,13,1,0,3.0,2,1,3,0,0,0,0,8.0,3.0,1,1.0,100.0,0,1,28.12,4.83,0,854.79
8703,1,2,1,6.0,2,0,1,6,1,1,0,13.0,2.0,2,2.0,32.0,0,1,16.78,3.22,1,580.35
8704,9,0,1,1.0,1,0,0,7,0,1,0,10.0,1.0,3,2.0,56.0,0,1,23.13,4.83,1,738.29
8705,14,1,0,11.0,1,2,3,0,0,1,0,13.0,2.0,3,2.0,43.0,0,0,28.12,4.83,0,854.79
8706,15,2,0,2.0,1,2,3,5,0,0,0,14.0,2.0,0,2.0,93.0,0,1,25.85,0.0,0,802.5
8707,5,2,0,12.0,0,0,2,5,0,0,0,13.0,3.0,2,0.0,55.0,0,0,28.12,6.44,0,854.79
8708,15,2,1,4.0,0,0,1,4,1,0,0,12.0,1.0,1,1.0,61.0,0,1,31.75,4.83,0,936.28
8709,5,2,1,7.0,1,0,1,1,0,1,0,9.0,0.0,1,1.0,70.0,0,1,19.05,3.22,1,638.29
8710,3,1,1,5.0,2,3,2,4,1,0,0,9.0,2.0,3,0.0,62.0,0,1,25.4,6.44,0,792.0
8711,8,0,0,6.0,0,3,2,0,1,0,0,9.0,3.0,3,0.0,72.0,0,1,26.76,4.83,0,823.59
8712,3,1,0,7.0,2,0,1,8,0,1,0,12.0,2.0,1,1.0,78.0,0,1,25.4,3.22,0,792.0
8713,13,0,1,7.0,2,0,3,6,1,1,0,9.0,2.0,1,1.0,45.0,0,0,30.84,3.22,0,916.08
8714,14,1,1,4.0,0,0,2,3,1,0,0,10.0,1.0,0,1.0,53.0,1,1,29.48,8.05,0,885.61
8715,15,2,1,6.0,2,1,3,2,1,1,1,10.0,2.0,3,1.0,68.0,0,0,18.14,3.22,1,615.28
8716,11,2,0,4.0,2,0,2,8,0,1,0,13.0,1.0,2,0.0,90.0,0,0,22.68,6.44,1,727.5
8717,10,0,0,1.0,1,0,3,3,0,0,0,11.0,1.0,2,2.0,,0,1,15.42,6.44,1,544.7
8718,14,1,0,11.0,2,2,2,1,1,0,0,13.0,2.0,3,2.0,81.0,0,0,9.07,0.0,2,365.85
8719,9,0,1,12.0,2,3,2,2,0,0,0,10.0,3.0,3,0.0,82.0,1,0,28.58,0.0,0,865.26
8720,1,2,1,8.0,1,0,3,6,1,1,0,13.0,1.0,2,1.0,52.0,0,1,22.23,4.83,1,716.64
8721,11,2,1,2.0,2,3,3,4,0,1,0,12.0,1.0,3,1.0,74.0,0,1,21.32,3.22,1,694.53
8722,9,0,1,3.0,1,2,2,2,0,1,0,10.0,3.0,3,2.0,51.0,0,1,23.13,6.44,1,738.29
8723,6,0,0,8.0,1,1,1,2,2,0,0,11.0,4.0,0,2.0,57.0,0,1,7.26,4.83,2,309.6
8724,1,2,1,11.0,2,1,1,7,0,0,0,13.0,3.0,3,0.0,97.0,0,0,13.15,3.22,1,483.38
8725,11,2,0,8.0,2,2,0,7,2,0,0,12.0,2.0,0,0.0,49.0,0,1,17.24,0.0,1,592.24
8726,2,1,0,9.0,0,2,2,1,0,0,1,11.0,3.0,3,2.0,68.0,0,0,22.68,4.83,1,727.5
8727,5,2,1,13.0,0,2,2,2,1,1,1,11.0,1.0,0,1.0,73.0,0,1,30.84,4.83,0,916.08
8728,12,0,0,13.0,0,0,0,7,0,0,0,12.0,1.0,2,2.0,77.0,0,1,20.87,3.22,1,683.5
8729,8,0,0,6.0,2,2,2,8,1,0,0,11.0,2.0,3,0.0,51.0,0,0,29.48,6.44,0,885.61
8730,11,2,1,2.0,2,3,2,2,0,0,0,13.0,1.0,0,2.0,78.0,0,1,18.6,1.61,1,626.95
8731,12,0,1,9.0,2,0,3,5,0,0,0,11.0,1.0,3,2.0,40.0,0,0,4.54,8.05,2,217.72
8732,5,2,0,3.0,0,0,2,5,1,0,0,11.0,1.0,3,1.0,74.0,0,1,13.61,3.22,1,496.01
8733,0,1,0,2.0,0,0,3,0,0,1,0,11.0,3.0,3,2.0,47.0,0,1,22.68,3.22,1,727.5
8734,15,2,1,12.0,0,2,3,1,1,0,0,11.0,3.0,0,1.0,99.0,0,0,19.05,6.44,1,638.29
8735,3,1,0,12.0,0,1,0,7,0,1,0,9.0,2.0,2,0.0,63.0,0,0,28.12,0.0,0,854.79
8736,4,2,0,13.0,0,2,1,4,0,0,0,12.0,2.0,3,3.0,64.0,0,1,17.69,3.22,1,603.8
8737,7,0,1,10.0,0,2,2,2,0,0,0,12.0,1.0,1,1.0,78.0,0,1,25.85,1.61,0,802.5
8738,0,1,1,5.0,0,1,2,3,0,0,0,9.0,0.0,2,3.0,70.0,0,1,22.23,0.0,1,716.64
8739,6,3,0,13.0,0,0,2,0,0,1,0,12.0,2.0,0,2.0,68.0,0,0,27.67,4.83,0,844.51
8740,1,2,1,7.0,1,0,2,0,1,0,0,10.0,3.0,0,0.0,67.0,0,0,13.15,3.22,1,483.38
8741,9,0,0,8.0,0,0,0,7,0,0,0,9.0,1.0,1,3.0,51.0,0,1,23.59,1.61,1,749.28
8742,12,0,1,4.0,1,1,0,7,1,0,0,11.0,1.0,3,1.0,,0,1,21.77,1.61,1,705.49
8743,13,2,1,6.0,2,0,2,3,0,0,0,11.0,2.0,3,1.0,55.0,0,1,19.96,3.22,1,661.03
8744,0,1,0,4.0,1,1,3,5,0,0,0,12.0,1.0,1,1.0,57.0,0,1,19.5,8.05,1,649.57
8745,7,0,1,12.0,1,3,1,3,1,0,0,11.0,3.0,1,2.0,57.0,0,1,24.95,4.83,1,781.45
8746,1,2,0,10.0,2,1,3,3,1,0,0,12.0,2.0,0,1.0,31.0,0,0,24.95,1.61,1,781.45
8747,1,2,1,8.0,0,0,0,7,0,0,0,12.0,1.0,3,0.0,62.0,0,1,34.02,4.83,0,986.05
8748,12,0,0,9.0,2,1,0,7,0,1,0,11.0,1.0,0,2.0,77.0,0,0,13.61,4.83,1,496.01
8749,2,1,1,11.0,2,1,1,8,0,0,0,10.0,1.0,3,0.0,61.0,0,1,22.23,3.22,1,716.64
8750,4,2,1,8.0,1,1,1,8,1,0,0,10.0,1.0,0,1.0,59.0,0,1,19.05,6.44,1,638.29
8751,1,2,0,4.0,0,3,2,2,0,1,0,10.0,0.0,2,1.0,76.0,0,1,24.49,3.22,1,770.62
8752,10,0,0,11.0,1,0,2,8,1,0,0,8.0,4.0,3,3.0,66.0,0,1,15.42,11.27,1,544.7
8753,11,2,1,7.0,1,3,1,5,1,0,0,14.0,0.0,3,1.0,67.0,0,1,28.12,4.83,0,854.79
8754,2,1,0,7.0,1,0,2,2,1,0,1,10.0,2.0,3,2.0,59.0,0,1,11.79,3.22,1,445.38
8755,15,2,0,9.0,1,0,1,4,1,0,0,11.0,1.0,1,1.0,78.0,0,1,15.42,6.44,1,544.7
8756,5,3,1,8.0,2,0,1,2,1,1,0,12.0,3.0,2,0.0,64.0,0,1,24.04,9.66,1,759.97
8757,12,0,1,9.0,2,0,1,6,1,1,0,11.0,0.0,3,1.0,47.0,0,1,21.77,6.44,1,705.49
8758,15,2,0,3.0,2,2,3,0,0,1,0,11.0,1.0,0,2.0,84.0,0,0,30.39,4.83,0,906.04
8759,6,0,0,6.0,0,0,3,6,1,0,0,12.0,2.0,3,2.0,74.0,0,1,25.85,4.83,0,802.5
8760,14,1,0,8.0,1,0,3,1,0,1,0,12.0,0.0,3,1.0,62.0,0,1,28.58,1.61,0,865.26
8761,14,1,0,9.0,1,0,0,7,0,1,0,9.0,1.0,2,1.0,53.0,0,1,28.12,6.44,0,854.79
8762,10,0,0,13.0,1,1,2,8,1,1,0,11.0,1.0,2,2.0,65.0,0,0,19.05,3.22,1,638.29
8763,0,1,1,13.0,2,1,3,3,2,1,0,11.0,0.0,3,2.0,,0,0,26.76,1.61,0,823.59
8764,3,1,0,6.0,2,3,1,8,2,0,0,13.0,1.0,3,3.0,58.0,0,1,24.04,6.44,1,759.97
8765,6,0,1,10.0,2,1,0,7,1,0,0,13.0,3.0,3,1.0,58.0,0,1,16.33,1.61,1,568.64
8766,11,2,0,2.0,1,0,2,1,1,0,0,12.0,2.0,3,0.0,92.0,0,1,9.98,3.22,2,393.05
8767,10,0,1,8.0,1,0,1,4,0,1,0,12.0,3.0,0,2.0,55.0,0,1,15.42,3.22,1,544.7
8768,15,2,1,5.0,2,0,0,7,1,1,0,12.0,0.0,2,2.0,76.0,0,1,10.43,3.22,1,406.27
8769,10,0,0,8.0,1,1,0,7,0,1,0,9.0,3.0,3,2.0,64.0,0,1,14.06,1.61,1,508.26
8770,0,1,1,1.0,2,1,3,3,1,1,0,12.0,2.0,2,2.0,51.0,0,0,20.87,6.44,1,683.5
8771,12,0,0,6.0,1,0,3,0,0,0,0,11.0,1.0,1,0.0,70.0,0,1,18.6,3.22,1,626.95
8772,10,0,0,13.0,2,0,2,3,0,1,0,11.0,3.0,0,3.0,52.0,0,0,22.23,3.22,1,716.64
8773,3,1,1,7.0,0,2,3,8,1,0,0,11.0,1.0,0,1.0,68.0,0,1,37.19,3.22,0,1054.19
8774,10,0,1,6.0,1,3,2,5,1,0,1,10.0,2.0,1,3.0,57.0,0,1,19.5,4.83,1,649.57
8775,9,0,1,11.0,2,3,3,0,2,0,0,12.0,2.0,3,4.0,78.0,0,0,8.16,3.22,2,337.96
8776,15,2,0,2.0,0,0,3,0,1,0,0,9.0,0.0,2,4.0,72.0,0,1,20.87,1.61,1,683.5
8777,12,0,0,13.0,0,3,2,1,1,0,0,9.0,4.0,3,1.0,71.0,0,1,27.67,4.83,0,844.51
8778,0,1,1,6.0,1,0,3,4,2,1,0,10.0,2.0,0,1.0,61.0,0,1,17.69,1.61,1,603.8
8779,12,0,0,7.0,1,1,2,6,0,0,0,10.0,1.0,0,4.0,55.0,0,1,18.14,4.83,1,615.28
8780,8,0,0,4.0,1,2,0,7,0,0,0,11.0,2.0,3,2.0,75.0,0,1,25.85,6.44,0,802.5
8781,12,0,1,8.0,0,0,2,8,0,1,0,12.0,2.0,2,1.0,75.0,0,1,12.25,8.05,1,458.35
8782,9,0,1,7.0,1,3,1,7,1,1,0,10.0,1.0,0,2.0,72.0,0,1,11.79,3.22,1,445.38
8783,1,2,1,12.0,0,1,0,7,0,1,0,12.0,2.0,1,0.0,59.0,0,0,24.04,1.61,1,759.97
8784,14,1,1,10.0,1,2,1,8,1,0,0,12.0,1.0,2,3.0,66.0,0,1,18.14,1.61,1,615.28
8785,10,0,1,12.0,2,0,1,4,1,0,0,12.0,1.0,3,0.0,100.0,0,0,23.13,4.83,1,738.29
8786,10,0,0,4.0,0,2,0,7,0,0,0,11.0,3.0,0,2.0,39.0,0,1,34.02,6.44,0,986.05
8787,13,1,1,3.0,1,0,1,5,1,0,0,12.0,3.0,2,0.0,68.0,0,1,15.42,6.44,1,544.7
8788,5,2,0,12.0,0,0,2,6,0,1,0,13.0,2.0,0,0.0,66.0,1,0,34.02,6.44,0,986.05
8789,6,0,0,7.0,1,1,3,6,1,0,0,10.0,1.0,3,1.0,62.0,0,1,19.96,6.44,1,661.03
8790,1,2,1,10.0,2,3,1,0,0,0,0,11.0,2.0,0,0.0,77.0,0,1,19.05,6.44,1,638.29
8791,14,1,1,11.0,0,3,1,4,1,0,0,10.0,2.0,3,2.0,73.0,0,1,8.16,1.61,2,337.96
8792,3,1,1,2.0,0,3,2,1,1,1,0,9.0,2.0,2,1.0,72.0,0,1,23.13,8.05,1,738.29
8793,2,1,1,7.0,1,2,0,7,1,0,0,12.0,0.0,2,1.0,68.0,0,1,19.96,4.83,1,661.03
8794,15,2,1,7.0,2,3,2,6,1,1,0,12.0,0.0,3,1.0,47.0,0,1,29.94,1.61,0,895.96
8795,12,0,1,8.0,1,3,3,0,0,0,0,13.0,2.0,2,1.0,50.0,1,1,15.42,0.0,1,544.7
8796,10,0,1,12.0,2,0,0,7,1,0,0,14.0,2.0,0,0.0,76.0,0,0,24.49,1.61,1,770.62
8797,0,1,1,1.0,2,2,3,6,0,0,0,12.0,3.0,2,2.0,56.0,0,0,21.77,8.05,1,705.49
8798,12,0,1,2.0,1,2,1,1,1,0,0,10.0,1.0,1,1.0,59.0,0,1,22.68,4.83,1,727.5
8799,10,0,1,10.0,0,2,0,7,0,1,0,12.0,1.0,3,3.0,46.0,0,1,15.42,0.0,1,544.7
8800,11,2,1,13.0,2,1,3,2,0,0,0,11.0,1.0,0,0.0,86.0,0,0,11.34,9.66,1,432.57
8801,4,2,0,5.0,1,3,1,8,1,0,0,9.0,2.0,3,2.0,89.0,0,1,26.31,6.44,0,813.18
8802,14,1,0,11.0,2,3,1,0,1,0,0,9.0,2.0,2,1.0,46.0,0,1,15.88,3.22,1,556.85
8803,13,0,0,12.0,1,3,1,6,0,1,0,9.0,3.0,2,1.0,68.0,0,1,22.23,8.05,1,716.64
8804,4,2,1,12.0,2,0,2,5,1,1,0,12.0,1.0,2,0.0,56.0,1,0,8.62,3.22,2,352.15
8805,1,2,0,10.0,1,1,0,7,1,1,0,14.0,1.0,0,0.0,51.0,0,0,23.59,6.44,1,749.28
8806,12,0,1,3.0,2,0,3,0,0,0,0,14.0,0.0,3,2.0,99.0,0,1,12.7,4.83,1,470.92
8807,15,2,0,7.0,2,3,2,6,1,0,0,13.0,2.0,3,3.0,61.0,0,1,23.59,1.61,1,749.28
8808,2,1,1,7.0,1,3,0,7,1,0,0,8.0,2.0,0,1.0,42.0,0,1,23.59,4.83,1,749.28
8809,0,1,0,3.0,2,0,3,8,0,0,0,13.0,2.0,3,1.0,68.0,0,1,30.84,1.61,0,916.08
8810,2,1,1,10.0,0,1,3,0,1,0,0,10.0,1.0,0,0.0,78.0,0,0,25.85,3.22,0,802.5
8811,14,1,0,9.0,2,3,2,4,1,0,0,13.0,2.0,2,1.0,67.0,0,1,21.77,0.0,1,705.49
8812,9,0,1,11.0,2,3,1,1,1,0,0,13.0,1.0,3,0.0,81.0,0,1,24.95,3.22,1,781.45
8813,0,1,1,2.0,0,2,1,4,1,1,0,10.0,1.0,0,0.0,74.0,0,1,28.12,8.05,0,854.79
8814,1,2,0,4.0,2,0,3,8,0,1,0,12.0,2.0,1,3.0,64.0,0,1,14.06,3.22,1,508.26
8815,7,0,0,6.0,0,2,0,7,0,1,0,9.0,2.0,2,2.0,42.0,0,1,14.06,6.44,1,508.26
8816,5,2,1,2.0,0,0,0,7,1,0,0,13.0,2.0,3,0.0,67.0,0,1,17.24,3.22,1,592.24
8817,3,1,0,13.0,2,3,1,2,0,0,0,9.0,2.0,0,2.0,64.0,0,1,26.76,8.05,0,823.59
8818,7,0,0,10.0,2,0,1,3,0,1,0,10.0,0.0,2,0.0,62.0,1,0,26.31,4.83,0,813.18
8819,6,0,0,4.0,1,1,2,8,0,1,0,10.0,1.0,3,1.0,82.0,0,1,16.78,4.83,1,580.35
8820,2,1,0,6.0,2,3,2,2,1,1,0,12.0,2.0,0,0.0,55.0,0,0,15.88,0.0,1,556.85
8821,15,2,0,7.0,1,3,2,6,0,0,0,11.0,0.0,3,2.0,78.0,0,1,15.88,3.22,1,556.85
8822,2,1,1,5.0,1,0,1,8,0,0,0,10.0,2.0,3,0.0,77.0,0,1,35.83,4.83,0,1025.14
8823,10,0,1,1.0,2,3,2,1,1,1,0,10.0,1.0,3,0.0,75.0,0,0,15.42,6.44,1,544.7
8824,9,3,0,13.0,0,2,2,0,0,1,0,9.0,2.0,2,0.0,50.0,0,0,25.4,3.22,0,792.0
8825,2,1,0,10.0,1,2,3,5,1,0,0,10.0,0.0,1,0.0,72.0,0,0,14.06,6.44,1,508.26
8826,12,0,1,8.0,2,1,0,7,0,0,0,11.0,2.0,3,4.0,63.0,0,1,26.76,4.83,0,823.59
8827,15,2,1,2.0,1,0,1,1,1,1,0,11.0,3.0,2,2.0,65.0,0,1,19.05,4.83,1,638.29
8828,7,0,1,8.0,0,0,3,4,1,1,0,14.0,3.0,1,3.0,58.0,0,1,21.32,3.22,1,694.53
8829,4,2,1,6.0,0,0,2,3,0,1,0,11.0,2.0,3,1.0,58.0,0,1,24.04,4.83,1,759.97
8830,5,2,1,10.0,2,2,3,1,1,0,0,11.0,0.0,2,1.0,48.0,0,0,34.93,6.44,0,1005.77
8831,9,0,0,2.0,2,3,0,7,0,1,0,12.0,2.0,0,1.0,42.0,0,1,28.58,4.83,0,865.26
8832,6,0,1,11.0,1,0,2,6,1,0,0,10.0,2.0,3,0.0,66.0,0,0,29.94,1.61,0,895.96
8833,2,1,1,7.0,2,0,0,7,1,1,0,12.0,1.0,3,1.0,57.0,0,1,12.25,4.83,1,458.35
8834,5,2,1,4.0,2,0,0,7,1,1,1,13.0,4.0,3,0.0,42.0,0,0,23.59,8.05,1,749.28
8835,14,1,0,12.0,1,0,3,1,1,1,0,10.0,3.0,3,1.0,68.0,0,1,23.59,4.83,1,749.28
8836,5,2,0,12.0,1,1,2,8,1,1,0,13.0,2.0,1,3.0,49.0,0,0,19.05,4.83,1,638.29
8837,0,1,1,12.0,0,0,1,2,0,0,0,13.0,0.0,1,0.0,38.0,0,1,29.48,6.44,0,885.61
8838,9,0,0,7.0,2,0,1,4,1,0,0,10.0,2.0,1,2.0,81.0,0,1,15.88,3.22,1,556.85
8839,3,1,0,3.0,2,3,0,7,1,1,0,13.0,2.0,3,2.0,73.0,0,1,27.22,4.83,0,834.19
8840,9,0,0,3.0,2,2,2,7,1,0,0,13.0,1.0,1,3.0,80.0,0,1,21.32,3.22,1,694.53
8841,10,0,0,6.0,2,2,2,0,2,0,0,10.0,2.0,2,0.0,58.0,0,0,22.68,6.44,1,727.5
8842,1,2,1,2.0,2,2,2,5,0,0,0,11.0,2.0,1,3.0,62.0,0,1,16.78,3.22,1,580.35
8843,5,2,1,13.0,2,2,0,7,0,0,0,10.0,1.0,1,0.0,74.0,0,0,39.92,1.61,0,1111.71
8844,11,2,0,12.0,1,0,3,1,1,1,0,10.0,1.0,3,2.0,67.0,0,0,37.65,4.83,0,1063.95
8845,12,0,0,8.0,1,0,0,7,2,1,1,9.0,2.0,2,1.0,77.0,0,1,23.13,0.0,1,738.29
8846,0,1,1,6.0,2,0,0,7,1,1,0,10.0,2.0,0,1.0,83.0,0,1,24.04,4.83,1,759.97
8847,4,2,0,12.0,0,0,1,8,1,1,0,11.0,1.0,3,1.0,43.0,0,1,18.14,6.44,1,615.28
8848,8,0,0,11.0,1,0,3,2,1,1,0,10.0,1.0,3,3.0,41.0,0,1,23.59,4.83,1,749.28
8849,15,2,0,3.0,1,3,0,7,1,1,0,13.0,2.0,1,1.0,91.0,0,1,21.77,4.83,1,705.49
8850,5,2,1,6.0,1,3,3,6,0,1,0,11.0,4.0,1,2.0,78.0,0,1,24.49,3.22,1,770.62
8851,12,0,0,6.0,1,0,2,4,0,1,0,13.0,3.0,1,2.0,58.0,0,1,28.12,3.22,0,854.79
8852,15,2,0,6.0,1,0,2,4,1,1,0,11.0,3.0,2,4.0,47.0,0,1,18.14,1.61,1,615.28
8853,0,1,1,6.0,2,0,3,7,0,1,0,10.0,2.0,2,2.0,64.0,0,0,15.88,0.0,1,556.85
8854,8,0,1,11.0,2,3,1,0,0,1,0,10.0,1.0,3,1.0,70.0,0,1,12.7,4.83,1,470.92
8855,2,1,1,7.0,1,0,2,8,1,0,0,11.0,2.0,1,2.0,55.0,0,1,26.76,3.22,0,823.59
8856,6,0,1,11.0,2,0,0,7,1,0,0,10.0,1.0,3,1.0,50.0,0,1,19.96,3.22,1,661.03
8857,5,2,1,10.0,1,3,3,6,0,1,0,10.0,3.0,3,2.0,60.0,0,1,14.06,1.61,1,508.26
8858,12,3,1,4.0,0,2,0,7,1,0,0,9.0,1.0,3,3.0,67.0,0,1,28.12,4.83,0,854.79
8859,1,2,1,2.0,0,0,3,6,1,0,0,12.0,2.0,2,0.0,77.0,0,1,19.5,4.83,1,649.57
8860,15,2,1,1.0,0,3,1,2,0,0,0,11.0,1.0,3,0.0,62.0,0,1,29.94,6.44,0,895.96
8861,4,2,0,1.0,1,0,2,0,1,1,0,12.0,0.0,0,3.0,92.0,0,1,22.68,6.44,1,727.5
8862,10,0,0,2.0,1,2,0,7,0,1,0,11.0,0.0,3,1.0,73.0,0,1,14.51,3.22,1,520.41
8863,6,0,0,1.0,1,2,1,3,0,0,0,13.0,2.0,3,0.0,63.0,0,1,20.41,4.83,1,672.17
8864,1,2,0,7.0,2,2,2,8,1,0,0,13.0,1.0,0,1.0,51.0,0,0,31.75,1.61,0,936.28
8865,6,0,1,3.0,2,3,0,7,0,1,0,11.0,3.0,2,1.0,86.0,0,1,16.78,4.83,1,580.35
8866,8,0,1,11.0,2,0,1,6,1,0,0,11.0,1.0,1,1.0,54.0,0,1,22.68,3.22,1,727.5
8867,15,2,1,8.0,2,1,1,2,0,1,0,12.0,0.0,3,3.0,60.0,0,1,24.49,3.22,1,770.62
8868,4,2,0,2.0,2,0,2,3,0,1,0,11.0,1.0,3,1.0,69.0,0,0,30.39,4.83,0,906.04
8869,13,2,1,4.0,1,1,2,3,0,0,0,11.0,1.0,2,1.0,52.0,0,1,16.78,4.83,1,580.35
8870,4,2,1,7.0,1,2,1,2,0,1,0,11.0,3.0,1,1.0,100.0,0,1,16.78,4.83,1,580.35
8871,12,0,1,13.0,2,0,0,7,1,0,0,13.0,3.0,3,0.0,91.0,0,0,14.51,4.83,1,520.41
8872,7,0,0,10.0,0,0,2,8,1,0,0,11.0,3.0,2,2.0,63.0,0,1,16.78,1.61,1,580.35
8873,6,0,0,12.0,1,3,2,0,0,1,0,13.0,2.0,0,2.0,33.0,0,1,26.76,3.22,0,823.59
8874,5,2,1,7.0,1,2,0,7,1,1,0,11.0,2.0,0,0.0,60.0,0,1,28.12,4.83,0,854.79
8875,12,0,0,6.0,0,1,2,1,0,1,0,9.0,2.0,1,0.0,78.0,0,0,19.5,4.83,1,649.57
8876,3,1,1,3.0,1,2,2,1,1,0,0,11.0,1.0,3,3.0,75.0,0,1,17.69,1.61,1,603.8
8877,2,1,0,13.0,1,2,3,6,1,0,0,11.0,1.0,3,0.0,75.0,0,0,26.76,4.83,0,823.59
8878,3,1,1,13.0,1,1,2,3,2,1,0,9.0,3.0,1,1.0,50.0,0,0,25.4,4.83,0,792.0
8879,1,2,1,4.0,0,1,2,2,1,0,0,14.0,1.0,3,1.0,52.0,0,1,29.94,4.83,0,895.96
8880,8,0,0,6.0,0,0,1,8,0,0,0,12.0,3.0,0,3.0,73.0,0,1,14.51,1.61,1,520.41
8881,11,2,1,6.0,1,1,1,8,1,0,0,14.0,1.0,3,4.0,71.0,0,1,36.74,3.22,0,1044.61
8882,3,1,0,7.0,2,2,0,7,0,1,0,11.0,2.0,3,3.0,67.0,0,1,18.6,8.05,1,626.95
8883,7,0,1,6.0,1,0,0,7,1,1,0,14.0,1.0,0,1.0,72.0,0,1,23.13,8.05,1,738.29
8884,5,2,1,11.0,0,0,2,0,0,0,0,12.0,4.0,0,3.0,63.0,0,1,23.59,4.83,1,749.28
8885,12,0,0,12.0,0,3,0,7,1,1,0,12.0,1.0,2,1.0,62.0,0,1,20.87,3.22,1,683.5
